,Restaurant,User_Name,Location,Time,Stars,Review,Zip_Code
4152,"21821 Oxnard St Woodland Hills, CA 91367",Debra B.,"Los Angeles, CA",7/25/2018,1,"I went to Happy Hour and the server asked if I wanted the Happy Hour pricing. I said yes, but was  very confused. I asked if there was a difference in size of the drink and I was told there was. Happy Hour glasses are 6 oz for $6 and regular prices were 9 oz for $9. I said that was really the same price - It was $1/ ounce. I asked to speak to the manager. He said the server was wrong. They are all 6 ounce size, regardless of when you're buying it. I, then, told him that I asked for a chilled wine glass and the server told me they don't chill their glasses. She said could add soda water and I said no. I told this to the manager and he said they could definitely chill glasses and he also thought her suggestion was strange. He said, ""obviously she's not in a good mood and it's being directed to you so let's change servers."" I told him the order was taken and there was nothing for the server to do except serve the food. I asked if he could give me some sort of price adjustment and he said no. He could just change servers. I said pack up the food to go. The check came to $22.12. I gave the server $40.12. I received $2 in change from the server - NOT the $18 I was supposed to get. By this time, I was so angry. I called the manager over, again, and told him the mistake made with my money. All he said was ok and that he'd get me the correct change - never even apologized for what transpired. Terrible service, terrible management and absolutely no interest in having their customers satisfied.",91367
4153,"21821 Oxnard St Woodland Hills, CA 91367",Mya A.,"Midlothian, VA",3/14/2015,1,Was seated outside since the weather was perfect. We were served dirty cups and the food was HORRIBLE! I was disappointed and annoyed because I was hungry and wanted a good meal. To make matters worse the drinks were bad and lacked taste! NEVER AGAIN!,91367
4154,"21821 Oxnard St Woodland Hills, CA 91367",Jack L.,"West Los Angeles, Los Angeles, CA",4/11/2014,1,"I just spent $80 for takeout dinner for 2 and it was absolutely horrible! The egg rolls were nasty, potstickers were raw, the Mongolian beef was burnt and the shrimp with lobster sauce was pure salt.  Never again! Now I know why my teenage daughter hates this place and refuses to eat their food.",91367
4155,"21821 Oxnard St Woodland Hills, CA 91367",Ryn M.,"Carmel-by-the-Sea, CA",10/5/2017,4,"Craving some easy HH num-nums & a tasty mojito (or 3!) this afternoon. All was great EXCEPT tried one of their new tiny dessert cups & had a major disappointment . Some corporate BS promotion that photographs well, but is not worth the calories! I will come back for HH though .",91367
4156,"21821 Oxnard St Woodland Hills, CA 91367",Vivian H.,"Huntington Beach, CA",2/21/2016,4,So good! Great prices and I love that they have sushi. The waiter gave us wrong information and the sodas were flat. My food was super spicy even thought I was guaranteed it wouldn't be spicy.,91367
4157,"21821 Oxnard St Woodland Hills, CA 91367",Maryam A.,"WOODLAND HLS, CA",4/10/2014,2,"This place used to be a family favorite of ours, as we were not keen on any other place, aside from Red Dragon - which switched owners and started serving sh*t in lieu of actual Chinese food. Anywhooooo.... back to PF Chang's!We used to loved their fried green beans, until we started getting them delivered to our table or put in take-out containers, and they were soggy, limp, and tasteless.... which all points to them not changing their oil frequently enough.... or a crappy fryer. I'm thinking it's both! Since we've had 3 experiences, back to back, with this happening, it's definitely an operational issue!Their rice is crap, now!Their orange chicken and beef & broccoli gave my brother a serious case of Montezuma's Revenge! I'm talking ALL NIGHT of running to the bathroom! Funny.... to witness..... not cool.... to the person going through it LOL!Their quality has definitely fallen off the grid, and it'll take some serious revamping to get it back up to par!",91367
4159,"21821 Oxnard St Woodland Hills, CA 91367",Asya Z.,"Woodland Hills, CA",2/12/2014,3,"When P.F. Chang's first opened in Woodland Hills, I used to absolutely love going there!  Lately, however, the place is just not the same.  Gone are the days when waiters specialized in providing excellent and knowledgeable service while catering to the enjoyment of patrons by delivering great food.  Ever since the buss-boy and runner positions got eliminated, the waiters are rushed in their jobs - paying less attention to the needs of customers and spending more time running to and from the kitchen.  While the food remains to be good, certain items (like Chinese Chicken salad we used to like) have been removed from the menu, leaving visitors with fewer choices.  Last but not least, prices increased over time, making the P.F. Chang's experience so much less desirable.P.F. Chang's has a good mobile app which makes ordering a take-out very easy and convenient.  We are now using P.F. Chang's as our take-out Chinese food place on nights when we don't feel like going out.",91367
4160,"21821 Oxnard St Woodland Hills, CA 91367",Janet H.,"La Cañada Flintridge, CA",4/11/2016,1,"I am a frequent diner at PF Changs in Las Vegas and other locations. This location in Woodland Hills was not only disappointing in the quality of food and service, they are dishonest as well. I had dinner at the bar today and realized an hour after I left that I had left a bag with my computer hanging on the purse hook under the bar where I was seated. When I called to inquire about the bag, Daniel, the host, claimed no one had found it. I then spoke with Audrey, the store manager and she swore that all of the bartenders and wait staff looked for the bag but did not find it. I returned to the restaurant myself, walked in, approached the bar, looked under the counter where I left it hanging and found it. I am speechless that these people actually lied to me. I will never eat at this restaurant again!",91367
4161,"21821 Oxnard St Woodland Hills, CA 91367",Trevor D.,"Bakersfield, CA",4/10/2017,5,Always a solid lunch spot. I love the lunch menu. Quick service at s good price. This location has a great staff that treats you well.,91367
4162,"21821 Oxnard St Woodland Hills, CA 91367",Leeds L.,"Thousand Oaks, CA",4/5/2016,1,"OMG!!! What has happened to this place????It used to be a sure bet. The food isn't bad, it's awful!Don't waste your time or your money!!!",91367
4163,"21821 Oxnard St Woodland Hills, CA 91367",Saniyyah L.,"Los Angeles, CA",5/4/2016,4,"Went here yesterday for happy hour, and was very satisfied! I have frequented this particular restaurant many times, but yesterday they went above and beyond. The drinks were cheap, delicious and strong. I also ordered some of the happy hour foods and they were delicious. My bartender was very sweet and she even made a drink that she thought I'd enjoy off the menu. And she even brought me a birthday dessert after overhearing it was my birthday! Recommend it for happy hour and the food in general!",91367
4164,"21821 Oxnard St Woodland Hills, CA 91367",Kira C.,"Redondo Beach, CA",1/20/2017,5,"A chain is a chain with the same food at every location. PF Changs is always fine, good when you are craving it. The difference with this location is the service.  It has become a favorite and staple when we go to the valley just bc the staff is so amazing. Adrienne is our favorite bartender not just there but almost anywhere. Amazing drinks, extensive knowledge of the menu and always has a smile on her face. The location is better for having her.",91367
4165,"21821 Oxnard St Woodland Hills, CA 91367",Erika V.,"Topanga, CA",1/1/2014,3,"Update. My last review was in 2011. I went to this location a couple of nights ago with a friend as a pre-NYE hang out. Look, I get that it's the holidays and people are tired. I get that perhaps it was busy for a Monday night. Look, I'm with ya. But the beyond sub-par service isn't the first time and today just made me mad. In 2011 I wrote that this place had good service. Well, today, a day short of 2014, it does not have good service. Not even remotely close. Not even so much as to say my water came out promptly and I just waited on food from a backed up kitchen. I had arrived almost 20 minutes before my friend came as she was stuck in traffic. I was sat outside immediately as there was virtually no one sitting outside. Not sure why, it was gorgeous out. It took 10 minutes for someone to come by to me to ask me if I needed anything and/or if i was waiting for someone. My tea came about 5 minutes later. 15 minutes for tea!! It's a damn pot with hot water in it and a damn tea bag! Once my friend arrived it took another 15+ minutes to get a tea cup for her. We had been talking so I didn't really notice how much time had passed with out her having a tea cup. When it finally came, I paused and said, wait, are you JUST NOW getting your tea cup? It just went on from there. I believe our order went in around 6:30 at the latest and we started eating around 8:00 p.m. I'd like to blame this on a holiday back up, but honestly, this isn't the first time it's happened since my last review. It just happened to be the worst since. I will go to the Santa Monica PF next time I find myself going to PF Changs.",91367
